drug_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
OICR-9429,36.793217,-40.440903,-28.095095,-0.42068908,-3.641653,-25.435848,-51.859066,10.924244,-52.58579,44.797993,48.427036,-11.398281,5.1825366,3.107423,-1.0866646,25.515194,14.993786,-38.03944,21.61956,12.408479,-33.865253,1.2275971,24.465254,17.235376,-60.86388,-7.338465,10.136368,-37.396748,35.682518,27.19265,5.5552874,-57.06155
Olaparib,28.53552,-31.159462,-22.05578,-0.5909278,-3.3587048,-19.705288,-41.179455,8.689884,-41.36741,34.79115,38.33011,-9.242182,4.656262,2.1161666,-0.8362531,20.242931,12.35439,-30.081007,17.601498,10.549544,-26.287231,0.5667173,18.948292,13.245004,-47.84249,-6.0299363,8.438851,-28.921879,27.991415,21.464933,4.0552845,-44.80847
Olmutinib,31.200235,-34.10253,-25.377573,-1.1136221,-2.8927262,-21.877668,-45.260464,10.164142,-46.786667,40.686966,42.613102,-12.048559,4.8187304,2.322905,0.3289743,22.308884,14.423661,-34.564465,19.638193,10.589616,-29.454052,0.963351,20.03237,14.109373,-53.481697,-6.722244,9.987091,-32.213516,31.532972,25.132618,4.5649295,-50.58108
Omipalisib,31.463097,-33.158085,-26.100887,-2.1513963,-3.6721666,-22.379044,-47.15494,11.64507,-48.51523,42.65349,45.11023,-14.58129,3.6074016,1.8376491,0.06635026,23.6495,17.265253,-37.92408,22.915312,10.528387,-31.279716,0.1264853,19.200079,12.793988,-55.85869,-6.109735,11.486195,-32.22611,32.068687,27.038406,4.1766205,-53.632927
OSI-930,27.233583,-29.251268,-22.519564,-2.0268307,-2.9740872,-19.699892,-40.34165,9.514484,-42.055298,37.073,38.520897,-12.234892,3.1738513,1.6993864,0.631423,19.890575,13.917317,-32.205036,18.936432,8.540652,-27.318806,0.3395759,16.44748,11.608454,-47.877987,-5.2757545,9.710844,-28.47733,27.855309,23.512812,3.611131,-46.325443
Osimertinib,31.954916,-36.687912,-26.133726,-0.6154605,-2.432577,-22.871498,-45.755245,10.791739,-48.186077,42.32817,42.34985,-11.24239,3.895213,2.5155883,-0.42844337,21.992895,13.348865,-34.030067,18.67881,9.2815075,-30.502605,1.4075611,23.096745,16.952034,-54.811367,-6.5327177,8.882524,-34.66213,31.368422,25.908705,5.718264,-51.472534
OSU-03012,29.049017,-31.82384,-23.598648,-1.2230675,-3.7490027,-20.366474,-43.076454,10.552546,-43.82977,37.45437,40.45547,-11.141535,3.4652147,1.685101,-1.2886521,21.28842,14.30262,-32.62709,19.883293,10.204044,-27.95173,0.31586087,20.29655,13.751887,-50.901352,-5.799147,9.0149765,-30.348076,28.07633,23.77834,4.477684,-47.819817
OTX015,30.419245,-32.7152,-24.912619,-1.9207509,-3.1898904,-21.661444,-44.595436,10.120188,-46.471733,40.644264,42.5318,-13.154231,4.342518,2.0191913,1.0745025,22.008333,14.979433,-35.369347,20.540834,10.161424,-29.918903,0.3887934,18.319145,12.76273,-52.99115,-6.386,10.67389,-31.361423,31.25521,25.554655,4.1273713,-50.750443
Oxaliplatin,23.03623,-20.746212,-17.062222,-0.85281473,1.7541568,-19.499165,-27.070385,5.5083723,-30.567759,36.793182,29.248663,-14.657839,2.9142098,-2.2957947,5.012429,13.790489,8.343748,-25.74677,14.281652,-3.5385823,-25.797726,-1.9670258,4.1519413,2.117762,-39.01224,-3.5394456,10.286453,-23.730595,28.49329,18.486366,-0.39945984,-38.43978
P22077,18.31036,-18.681515,-15.062712,-2.4551923,-1.4200506,-13.94129,-27.546778,5.891781,-29.046116,27.032797,26.637814,-10.211247,1.589245,1.4074397,2.2445078,13.151859,10.397883,-23.88377,13.514968,4.2875843,-19.82103,-0.06298643,7.94147,5.8734274,-32.395454,-3.0134444,7.921547,-18.606361,20.970257,16.870655,1.4516336,-33.249756
PAC-1,26.043066,-29.834494,-20.713526,-0.009869054,-1.8246646,-18.591164,-36.128338,7.715004,-37.89902,33.141544,33.5819,-8.031878,3.784111,2.2536242,-0.122630194,17.776855,9.610785,-26.263018,13.84171,7.9352465,-24.071594,1.4522841,18.060177,13.506569,-43.10262,-5.466815,6.8794518,-27.799719,25.138088,19.886799,4.5580993,-40.113537
Paclitaxel,56.55794,-61.571598,-41.473656,-2.0299363,-6.3491435,-39.339367,-77.80953,15.364599,-81.09804,67.222145,74.001236,-17.280058,8.073093,4.791638,-0.065811396,38.057743,20.984886,-58.75118,32.69109,18.089527,-53.659557,0.2628622,35.882515,27.167889,-92.526054,-10.275869,16.33356,-57.551254,55.24075,41.555984,9.160374,-87.161896
Palbociclib,29.838903,-33.362827,-23.135109,0.308467,-3.0000002,-20.793163,-42.78159,8.743186,-42.525814,36.34774,38.986176,-8.402999,5.030074,2.4136446,-1.2889522,20.631685,11.945014,-29.899729,17.337084,10.919181,-26.946775,1.1436014,20.903582,14.328683,-49.529427,-6.5409503,7.869104,-30.429224,29.22449,21.5653,4.4006634,-45.83631
Panobinostat,22.609877,-25.852623,-18.545404,-0.22242475,-1.896052,-16.429525,-32.04529,7.559191,-33.773823,29.70506,29.833885,-7.6296573,2.7656038,1.6698031,-0.41124725,15.825229,9.184867,-23.745735,13.025656,6.8198504,-21.520552,1.0114641,16.153326,11.834115,-38.563225,-4.641441,6.2654476,-24.475586,21.618158,18.276405,4.116266,-35.8124
Panzem,21.472507,-23.579348,-15.04964,0.93031526,-1.9134623,-14.366598,-28.255339,5.448485,-28.528654,23.38893,26.3473,-4.056639,3.4785647,2.2375247,-1.4181751,14.26965,6.5767455,-19.746023,10.487715,7.5911794,-18.605534,0.4503472,15.185871,10.752187,-33.77846,-4.2549047,4.7851696,-20.927805,19.526947,13.741201,4.018029,-29.869646
Parthenolide,17.643585,-19.091854,-11.762516,0.21548423,-1.6522905,-11.454899,-23.134687,3.4017801,-23.367176,18.646156,21.718513,-3.5559895,3.532306,2.0159152,-0.065351725,11.27411,5.1592894,-16.429817,8.581537,6.415651,-15.362292,0.36832818,10.946574,8.057701,-26.981497,-3.611665,4.215988,-16.709692,17.37097,10.7029705,2.6673563,-24.940176
Pazopanib,27.368982,-30.208315,-22.92795,-1.4220319,-2.6367087,-19.971893,-40.236115,9.564703,-42.152485,37.593388,38.046864,-11.798606,3.432376,1.7468492,0.54114586,19.81584,13.305465,-31.497822,18.129301,8.445261,-27.053448,0.5658215,17.459198,12.392579,-47.957775,-5.628589,9.348251,-29.218386,27.824038,23.294931,4.179529,-45.891945
PCI-34051,18.916578,-21.007168,-15.744305,-0.65517247,-1.9419461,-13.388023,-27.256264,6.7672367,-28.781322,24.92687,25.955673,-7.428721,2.4160745,1.2186388,-0.17668518,13.784034,8.740612,-21.038696,12.067851,6.2088723,-18.098928,0.60569096,13.089533,9.31872,-32.879326,-3.8908334,5.864034,-20.172722,18.196085,15.713817,3.3471596,-30.639614
PD0166285,31.439919,-35.202362,-25.885765,-1.1566888,-2.1259363,-23.180544,-45.9873,10.46894,-47.850193,43.42582,42.454918,-12.628793,3.56563,2.1951156,0.387556,21.834463,14.539162,-35.139095,19.86735,8.888893,-31.301115,1.293516,20.51561,14.446063,-54.61936,-6.3792925,9.789842,-33.47096,32.73683,26.101738,4.337692,-52.516563
PD0325901,26.759783,-27.596565,-21.723818,-2.6467006,-0.90163493,-21.260748,-37.5323,8.821654,-40.74261,40.211395,37.576427,-15.421447,1.9426495,0.72196686,3.0113783,18.143314,13.114876,-33.071976,18.49414,3.2864094,-28.824703,-0.59205264,11.394415,8.227588,-47.273594,-4.2737107,11.101698,-28.890415,30.05554,23.632215,2.391118,-47.514515
PD173074,33.696995,-39.960377,-26.7236,-0.026943766,-1.223257,-24.839388,-47.35103,10.054035,-50.01745,45.114372,42.095028,-10.245924,3.435396,3.1616724,-0.24240488,21.186626,12.04357,-33.74368,17.3823,7.9053836,-32.539112,2.3218026,25.048653,18.812876,-56.21265,-6.5079365,7.8845286,-36.88123,34.369137,26.049927,5.80545,-53.70803
PDD00017273,32.147964,-35.185333,-26.311644,-1.8213184,-2.9221356,-23.659048,-47.17228,10.250301,-49.007404,43.917465,44.291695,-13.518449,4.2586613,2.3413908,1.25437,22.693272,15.179984,-36.7233,20.858795,9.672347,-31.956676,0.59543645,19.25496,13.903722,-55.4947,-6.4369626,11.078937,-33.712006,33.63248,26.858004,4.280044,-53.741405
Pelitinib,28.722925,-31.932995,-23.219437,-1.7638664,-2.094369,-21.32098,-41.812065,9.265845,-44.06808,39.644226,39.014862,-12.020212,3.0503292,2.1838658,0.9690849,19.53089,13.100735,-32.647842,18.112263,7.2849774,-28.958633,0.68842393,17.896748,13.496984,-49.55823,-5.1533794,9.4426155,-30.75674,30.285498,24.068808,4.14671,-48.376957
Pemetrexed,26.867262,-29.22141,-21.386347,-1.4788558,-2.569197,-19.729076,-38.677223,8.714289,-40.62814,35.617226,36.586655,-10.4416,2.9083464,2.135503,0.38420618,18.811821,12.048615,-30.266043,16.888044,7.551944,-26.804672,0.2929556,16.64552,12.554612,-46.023426,-4.7583985,8.938578,-28.179731,26.958775,22.496138,4.103966,-44.190784
Pevonedistat,29.721504,-31.586153,-22.634174,-0.8986752,-2.785812,-20.861563,-41.02118,8.994828,-42.852337,36.86305,39.56515,-10.5633955,3.937472,2.3898802,0.03317295,20.960073,12.488949,-32.186016,18.046131,9.421967,-28.3394,0.08499443,18.095829,12.951017,-49.55728,-5.5056944,9.376173,-29.781982,29.069813,22.5942,4.746799,-46.262012
Pexidartinib,25.745792,-27.487211,-20.920773,-1.4737971,-2.9352808,-18.444496,-38.02269,9.235663,-39.00915,34.22405,36.1966,-10.934188,2.6950576,1.5855055,-0.3658703,18.966816,13.205553,-30.023361,18.041464,8.353354,-25.534693,0.23837611,16.163206,10.9064665,-45.20491,-4.886671,8.778527,-26.565083,25.62818,21.682642,3.5043745,-43.186184
PF-00299804,29.839418,-32.80723,-23.773335,-0.85781825,-2.455426,-21.510117,-42.97997,9.226118,-44.2029,39.151386,40.098736,-10.910903,3.95003,2.396404,0.15090701,20.675064,13.052399,-32.452232,18.335722,9.002792,-28.67659,1.0123421,18.992403,13.541584,-50.577995,-5.7924294,9.239824,-31.034235,30.514046,23.499695,4.2998013,-48.29726
PF-06747775,26.883629,-29.053247,-20.824646,-1.2638092,-2.719017,-18.543087,-37.99621,8.368408,-39.825085,33.80088,36.358425,-9.939532,3.5935872,2.2332006,0.27117044,18.776659,11.722669,-29.695492,16.658167,8.518436,-25.730742,0.47330683,16.995197,12.38489,-45.351326,-5.184009,8.436592,-27.500328,26.66674,21.23069,4.251087,-43.104828
PF-3644022,23.94342,-25.610748,-19.25717,-0.81098646,-2.8697333,-16.418558,-35.31958,7.990679,-35.741695,30.363907,33.21928,-9.159976,3.9803848,1.5785496,-0.26871932,17.649952,11.832003,-26.90471,16.074686,9.292736,-22.493063,0.3373024,15.438817,10.225328,-41.376217,-5.3409233,7.808282,-23.924097,24.09803,18.984947,3.2422304,-38.797966
PF-3758309,31.361376,-34.93693,-25.078478,-0.798617,-2.8654358,-22.474533,-45.13199,10.066594,-46.753086,40.729805,41.91659,-11.085188,4.2919636,2.3438723,-0.2383082,21.813965,13.562079,-33.815502,19.111841,9.990978,-30.05016,0.840395,21.101135,15.140837,-53.544964,-6.432567,9.310724,-32.82697,31.371096,24.958555,4.870919,-50.44801
PF-4708671,25.565723,-28.064823,-19.556086,-0.3128483,-2.6451972,-17.849817,-36.563164,7.8699346,-36.754417,31.524883,33.8431,-8.073343,3.2206488,2.0386357,-1.08635,17.780344,10.9429655,-26.813904,15.615466,8.594096,-23.974669,0.7570685,17.271887,11.8275175,-42.765408,-5.016115,7.0261807,-25.904392,24.901684,19.15312,3.6947217,-40.216995
PF-477736,27.744263,-30.296453,-21.177063,-0.26209515,-3.1355085,-19.273312,-39.64807,8.047096,-39.906246,33.57068,36.7411,-8.343962,4.735121,2.1487892,-0.81061107,19.219023,11.325747,-28.635176,16.85205,10.1581955,-25.702457,0.45284703,18.674128,12.974407,-46.262177,-5.7610145,7.9323506,-27.959919,27.676205,20.100515,4.093985,-42.980103
PF-562271,31.508566,-33.864346,-25.343815,-2.813544,-3.2445936,-22.857111,-45.824738,10.158414,-48.434452,42.6696,44.19514,-14.374476,3.6644568,2.2164605,1.6940845,22.314493,15.222651,-37.158627,21.286436,8.9467945,-31.904469,0.15425675,17.921839,13.427534,-54.42768,-5.69362,11.4961195,-33.154224,32.896786,26.64303,4.3200316,-53.510506
PF-CBP1,32.63484,-37.694683,-25.89431,0.70442486,-2.6631377,-23.016544,-46.048588,10.148862,-47.079536,40.950626,41.86218,-9.126346,4.5115585,2.5951424,-1.5833622,22.356966,12.44558,-32.30677,17.925886,10.784411,-29.822943,1.9571978,24.398355,17.071371,-54.423687,-7.1176543,7.7494764,-34.535,31.12438,24.224033,5.694231,-50.092896
PFI-1,21.815042,-23.528305,-17.894985,-1.6994466,-1.794688,-15.788037,-31.38982,6.715587,-33.635094,29.907906,30.318678,-10.065445,3.2714071,1.5820689,1.8660783,15.529438,10.298863,-25.552542,14.084646,6.4772496,-21.772163,0.38798633,12.009084,9.116852,-37.48352,-4.400922,8.069099,-22.819485,23.289267,18.344057,2.9772677,-36.546463
PFI-3,21.431896,-23.166927,-16.610851,-0.4016167,-2.4867418,-14.4825115,-30.075027,6.5945253,-31.17162,25.677649,28.688715,-7.0464597,3.7072978,1.5630344,-0.3352232,15.404276,9.001068,-22.642271,12.933058,8.102446,-19.557327,0.46189803,14.201379,10.136987,-35.788464,-4.5505805,6.368334,-21.600716,20.621502,16.049774,3.5390222,-32.921227
PHA-665752,40.568596,-43.928375,-31.739075,-1.854451,-3.4715683,-29.609024,-58.14029,11.246326,-59.976288,53.125996,54.707653,-15.488986,6.386977,3.1184945,1.8271302,27.986086,17.467398,-44.662407,24.995174,12.612917,-39.591507,0.6029956,23.13906,16.944517,-68.17132,-8.027015,13.67555,-41.558983,43.007664,31.560207,5.112397,-65.76256
PHA-793887,24.111158,-28.174942,-17.881695,0.55079937,-1.4461075,-17.52518,-33.387978,5.65861,-33.872334,29.559744,29.400135,-5.371543,3.7353976,2.3774111,-0.4150483,14.942117,7.3124866,-22.257154,11.598243,7.051598,-22.22642,1.4091741,17.147005,12.8728485,-38.439037,-4.8470063,5.33421,-25.302309,24.502756,16.44465,3.6880722,-36.28546
Phenergan,20.42775,-23.056631,-16.754421,-0.40613392,-0.3924309,-15.055463,-27.96142,6.2281466,-30.35712,28.593235,26.431036,-8.440823,2.5019188,1.3106066,1.2412503,13.741429,8.202879,-22.11162,11.566687,4.5692635,-20.154428,1.1416501,12.463186,8.935288,-34.558403,-4.344196,6.104058,-21.782562,21.338602,16.52381,2.8104675,-33.120354
Phenformin,13.029628,-15.099718,-10.837789,-0.42361033,-0.41252398,-9.537205,-17.839361,4.0343266,-19.773598,18.044697,16.96568,-4.9411273,1.5019423,1.2347784,0.81777984,8.6983,4.832057,-13.978087,6.7001824,2.8514318,-12.595773,0.877938,8.557768,6.817368,-21.935526,-2.6737223,3.8956623,-14.546878,13.008203,10.996548,2.5485382,-20.993027
PI-103,23.04723,-24.772243,-18.259825,-0.5238366,-2.9212139,-15.169338,-33.670177,7.9268703,-33.646545,28.013474,31.735006,-8.183067,3.6828775,1.5262368,-1.1046758,17.035599,11.190871,-25.190483,15.3025255,9.290389,-20.82915,0.45613092,15.861885,10.183056,-39.5482,-5.233084,6.908882,-22.948742,22.101925,17.711956,3.3637717,-36.606857
Picrotin,21.395811,-22.683014,-13.549142,-0.95914286,-3.2655184,-13.912486,-28.809511,4.312609,-28.936262,21.936773,27.392097,-4.832058,3.707117,1.9517395,-0.33085528,13.565822,6.751504,-21.040176,12.1815195,7.8003197,-19.823416,-0.8128898,13.072975,9.86799,-33.409,-3.6186793,5.662236,-20.395868,21.21304,13.218222,3.1016316,-31.573013
Pictilisib,33.889595,-36.104492,-26.405764,-1.3497595,-2.8237107,-23.37077,-47.946987,10.142226,-49.487385,43.12838,45.83977,-13.117124,5.1090083,2.9039805,0.89549536,23.960453,15.311399,-37.568558,20.90061,11.063481,-31.835272,0.8097921,19.866432,13.912976,-56.752155,-6.9918118,11.1210165,-33.875042,34.571648,26.23225,4.676031,-54.2119
PIK-93,23.18015,-24.785883,-19.275446,-2.5190964,-0.7069373,-17.918701,-33.389877,7.037871,-36.541706,34.93165,32.32894,-12.394229,2.041498,2.0469904,3.365229,15.835585,11.453468,-28.858257,15.020555,4.2446265,-24.899343,0.5764452,10.627091,8.539905,-40.229523,-3.9480164,9.390096,-24.608204,26.39304,21.031921,2.632401,-41.02021
Pilaralisib,33.071648,-36.21485,-27.473806,-2.3915815,-2.6269758,-24.543901,-48.538776,11.036627,-51.32713,46.4844,45.946518,-15.133656,3.8628242,2.2640324,1.768982,23.368069,16.095503,-38.845345,21.815363,9.032444,-33.522507,0.60334444,19.505022,14.389,-57.784748,-6.3826222,11.869434,-35.25384,35.007767,28.604715,4.5133977,-56.447586
PIM447,28.827406,-30.944662,-21.952362,-0.30265155,-3.0962756,-19.917452,-40.989506,9.088528,-41.324585,35.15249,38.37822,-9.12335,3.6331913,2.3435938,-1.345093,20.421982,12.615514,-30.679152,17.982742,9.998067,-27.098701,0.53645784,19.11998,12.849228,-48.4449,-5.5902514,8.256849,-28.587973,27.866766,21.71709,4.2343106,-45.05986
Piperlongumine,20.4841,-22.550968,-15.953193,-1.1751631,-1.4984366,-14.307722,-28.360092,5.6921,-30.640778,26.496851,27.320402,-7.940447,2.9558167,1.9778929,1.4231505,13.725119,8.179514,-22.48173,11.687128,5.603626,-19.675985,0.7914354,12.167434,9.649677,-33.854458,-3.8914423,6.5288525,-21.467657,21.125917,16.145782,3.34874,-32.891792
PLX-4720,24.92611,-26.311367,-20.102665,-2.4532418,-1.7321174,-18.668865,-36.597374,8.022238,-38.59352,35.54644,34.976273,-12.345727,2.3083177,1.8618239,1.9329778,17.29807,12.806134,-30.52609,17.252676,5.964543,-26.224495,0.06807993,12.955814,9.374648,-43.56494,-4.3132977,9.648778,-25.793919,27.465414,21.750948,2.7946982,-43.62686
PLX7904,32.415905,-34.9637,-25.659369,-1.8194057,-3.2237453,-23.372673,-47.57513,10.548153,-48.643833,42.956196,44.577465,-13.073951,3.767754,2.3509188,0.1632134,22.753216,15.560532,-36.927452,21.564764,9.797288,-32.080055,0.17087352,19.982353,13.953343,-55.889698,-6.067796,10.829438,-33.308826,33.478626,26.403227,4.2597575,-53.99254
Ponatinib,34.242134,-37.89093,-26.981375,-0.9969748,-3.8839447,-24.25433,-49.939655,10.935022,-50.395924,43.273125,46.24653,-11.660891,4.623035,2.4634728,-1.0236872,24.091581,15.10425,-36.65806,21.569061,11.589925,-32.441456,0.7057945,23.105062,16.236223,-58.192387,-6.8285418,10.131124,-35.57645,33.69204,26.733376,4.9493876,-55.045616
Poziotinib,30.280216,-32.411964,-24.083202,-1.9728132,-2.5017662,-21.757559,-43.89991,9.39554,-45.56454,40.683224,41.802135,-13.0759115,3.8138056,2.4045393,1.3672527,21.204948,14.436292,-35.00669,19.64809,8.708702,-29.834404,0.5124838,17.154655,12.350239,-51.746235,-5.729076,10.6661625,-31.128706,31.907011,24.799337,3.8893812,-50.59057
Prexasertib,23.284864,-25.637703,-18.92309,-0.84832245,-1.867597,-16.55392,-33.637447,8.073821,-35.251408,31.073313,31.596395,-9.220028,2.6407602,1.8065987,-0.083331764,16.437271,10.926858,-26.169394,14.798349,6.9057975,-22.63816,0.7389841,15.519485,10.973839,-40.326973,-4.599532,7.234887,-24.363327,23.405935,19.264143,3.680657,-38.290268
PRIMA-1,12.97295,-14.781298,-9.115076,0.315159,-0.891899,-8.944304,-17.103317,2.8183765,-17.432495,14.813491,15.760139,-2.6965039,1.9270003,1.4586612,-0.2943764,8.156148,3.6018374,-11.762968,5.8615556,3.7585583,-11.374209,0.79762256,8.67556,6.669951,-19.86681,-2.403656,2.8186195,-13.332797,12.481174,8.260394,2.2280307,-18.686558
PRIMA-1MET,13.994593,-16.129766,-9.84898,0.37646374,-0.786401,-9.70811,-18.35617,3.0375056,-18.858498,16.198215,16.817749,-2.8855815,1.9543442,1.6273559,-0.27452797,8.660141,3.7603588,-12.6174555,6.1258698,3.8055863,-12.376138,0.9345517,9.501762,7.363171,-21.437428,-2.579928,2.9133377,-14.506409,13.510882,8.977021,2.4479697,-20.193735
PRT062607,25.955044,-28.080946,-20.383926,-0.065645754,-2.599153,-18.023796,-36.944454,8.3491125,-37.636818,32.170586,34.619183,-8.455522,3.801245,2.0692997,-0.945287,18.574528,11.362421,-27.52724,15.9626665,9.213446,-24.052608,0.7654152,17.489286,11.904619,-43.797367,-5.332162,7.547628,-26.083591,25.185974,19.741785,4.062841,-40.395626
Pyridostatin,38.23047,-43.078026,-30.90727,-1.339268,-3.21405,-27.257208,-55.028034,12.971746,-57.694614,50.467648,51.275597,-14.282285,4.369826,2.8829486,-0.37523133,26.441944,16.86218,-41.72462,23.510195,11.175674,-36.905087,1.3301109,26.643364,19.306845,-65.77704,-7.51497,11.1276045,-40.821438,37.895218,31.163885,6.326628,-62.34208
Pyrimethamine,15.12393,-16.65259,-12.697764,-0.5829283,-1.0545549,-11.045006,-22.020554,5.186306,-23.159712,21.071383,20.712763,-6.5227146,1.8079535,1.0248773,0.45654237,10.784541,7.3403234,-17.373674,9.8541975,4.5260453,-15.020446,0.6416067,9.52763,6.473975,-26.462936,-3.196408,4.9593067,-15.884298,15.662296,12.787591,2.164841,-25.240677
QL-X-138,26.812246,-29.007126,-22.082008,-0.9313998,-3.46958,-18.587774,-39.947834,10.0554285,-40.602333,34.506462,37.605385,-10.429132,3.6539073,1.5171696,-1.2541822,20.0596,13.6776905,-30.39622,18.521776,10.035057,-25.406925,0.20807946,18.81026,12.503666,-47.303337,-5.646479,8.601964,-27.605215,25.839859,22.111313,4.250463,-43.861412
QL-XI-92,28.101337,-30.464243,-22.612303,-2.3297381,-3.1637843,-20.51239,-41.49588,9.319008,-43.27561,37.82614,39.357296,-12.098496,2.9647045,1.9881399,0.74072504,19.800774,13.607983,-32.767418,19.022057,8.051102,-28.437494,0.20436832,17.015644,12.696067,-48.75932,-4.9053626,9.807146,-29.682474,28.845526,23.992823,3.8309536,-47.76358
QL-XII-47,28.784338,-31.423025,-23.428574,-0.9349895,-3.968272,-19.722,-42.833584,10.363493,-43.20561,36.178368,40.15132,-10.638946,4.432091,1.5660164,-1.396314,21.359613,14.150395,-31.882702,19.560284,11.282073,-26.806786,0.1846276,20.471954,13.710461,-50.30203,-6.2232,8.953129,-29.675446,27.710266,22.972794,4.54592,-46.520447
QS11,37.31773,-41.891853,-30.636282,0.11890294,-4.3261585,-25.91115,-54.238083,13.349932,-55.02089,46.899895,50.399666,-12.165015,5.5869436,2.217451,-2.5176127,27.544561,16.844172,-39.292557,23.469088,14.288453,-34.172337,1.2394167,28.010782,18.681679,-64.622574,-8.586762,10.28264,-39.132282,34.65738,29.352615,6.4049954,-58.688755
Quercetin,18.454594,-19.41058,-15.290363,-1.3866967,-2.4147918,-12.93134,-27.888405,6.845721,-28.568058,24.516415,26.598635,-8.395278,2.4043505,1.0797076,0.035819154,13.848651,10.146331,-22.160385,13.533431,6.6048265,-18.116617,0.008472101,11.500088,7.7408233,-32.800537,-3.6978285,6.7216487,-18.785389,18.603497,15.954455,2.4190474,-31.344784
Quizartinib,36.01299,-40.017277,-28.894295,-0.8711348,-3.3964016,-25.630976,-52.492867,11.438556,-53.58114,46.637524,48.35412,-12.731602,5.1425295,2.715919,-0.333057,25.202839,15.988627,-38.742725,22.125315,11.949137,-34.056118,1.3003178,24.120218,17.03226,-61.209557,-7.479386,10.700946,-37.406174,36.32316,28.347002,5.1824217,-58.084812
R428,34.477192,-38.452934,-26.777382,1.0290459,-3.889921,-23.548098,-49.35738,10.500259,-48.484875,40.744713,45.04276,-8.880732,6.1914487,2.5100749,-2.55231,24.600178,13.96992,-33.975277,20.13264,14.013823,-30.30334,1.186121,25.313189,16.62691,-57.451492,-7.9930015,8.668004,-34.660027,32.509644,24.357662,5.400533,-51.739628
Rabusertib,26.453787,-28.447424,-21.235043,-1.2731881,-1.4716481,-19.82093,-36.996273,8.001178,-39.24069,36.394848,35.74907,-11.812077,3.3601098,1.6285176,1.7791476,18.207779,11.625557,-29.919416,16.43596,6.496855,-26.246923,0.45183283,14.145394,10.164535,-45.055172,-5.1210794,9.280711,-27.749939,27.980686,21.425028,3.3402197,-43.512527
Rapamycin,64.79202,-70.14816,-43.629784,1.7950156,-4.0612497,-43.4277,-82.62024,13.112734,-86.04089,71.30163,77.94248,-13.197816,10.279306,8.115601,-0.10752253,41.03891,18.12574,-60.45396,29.801655,20.019407,-58.02856,2.8491962,39.696003,29.920115,-98.61302,-11.964574,14.990646,-61.92825,63.38883,40.601486,10.654758,-91.13246
Ravoxertinib,27.401457,-29.265415,-22.522833,-1.2906804,-2.9191654,-19.432543,-40.19726,10.036847,-41.61395,36.52316,38.39905,-11.691166,2.9684556,1.799896,-0.3449062,20.288809,14.081328,-31.948565,18.965004,8.945559,-26.859777,0.5027532,17.477583,11.729082,-48.117355,-5.3442287,9.234272,-28.211496,27.10513,23.11309,4.043111,-45.60579
Refametinib,32.48883,-33.794434,-26.185732,-3.1858819,-0.99121505,-25.590837,-45.487644,10.068699,-49.3702,48.37345,45.25953,-18.167349,2.948552,1.2823609,4.0676455,21.841673,15.417528,-39.692265,21.665104,4.424452,-34.616867,-0.60394454,13.797784,10.382122,-56.676228,-5.359841,13.458616,-34.909843,36.849636,28.179558,3.0866475,-57.124672
Regorafenib,28.971476,-30.88241,-23.354046,-2.7128713,-2.9768956,-21.28826,-42.900677,9.652826,-44.812023,39.8483,40.959686,-13.476738,2.7582407,2.0730522,1.2624034,20.53176,14.747551,-34.807186,20.230043,7.9358296,-29.872965,0.1749223,16.333178,12.000163,-50.54513,-4.9373693,10.652777,-30.24501,30.443079,25.150509,3.5016482,-50.06526
RGFP966,22.813211,-25.420826,-19.178537,-0.9006685,-2.3827314,-16.350212,-33.115063,8.099985,-35.084496,30.472572,31.436367,-9.153489,3.02352,1.4838773,0.06350465,16.589907,10.574104,-25.530945,14.626072,7.397322,-22.018456,0.84106463,15.502708,11.2605,-39.704556,-4.7217817,7.2529936,-24.561367,22.296343,19.240734,3.91322,-37.379673
RI-1,21.634027,-22.142687,-16.53635,-2.4811115,-1.7659019,-15.452649,-31.052431,5.380485,-32.52353,29.176281,30.432125,-10.815875,3.4774408,1.6695403,2.9797592,15.014255,10.546054,-26.264347,14.681358,6.236983,-22.058489,-0.13588957,8.830133,6.6448035,-36.317463,-4.0994983,8.893284,-21.397438,25.007183,17.214365,1.7131436,-37.045265
Ribociclib,29.180319,-32.852722,-22.558062,0.4310021,-2.5717945,-20.21002,-41.422165,8.447364,-41.496197,35.553154,37.697945,-8.0457535,4.93882,2.5309076,-1.128322,19.904057,11.276205,-28.94008,16.359604,10.357237,-26.203358,1.2413254,20.678982,14.347271,-48.219833,-6.43474,7.4642243,-29.838707,28.61575,20.954645,4.499992,-44.504715
Rigosertib,28.159523,-31.052166,-23.219522,-2.3822331,-1.3373781,-20.89592,-39.221226,8.931281,-43.860363,40.036728,38.39383,-13.276474,2.7337244,2.5343156,2.868476,19.105553,12.255444,-32.998253,16.868639,5.6397443,-28.770824,0.9356122,15.90287,13.059268,-48.15438,-4.83455,10.103046,-30.788622,29.554682,24.60583,4.881801,-47.475094
