drug_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
AZD6094,0.8741202,-0.15047343,-0.7179788,-0.83320016,-0.08184637,0.28518403,-0.3110647,2.4356565,-0.069519535,1.3888468,-0.18793322,-0.37256488,-1.1531707,0.5777989,0.19354488,1.1409211,0.79306966,1.9124817,0.8857476,0.041556656,-0.29551524,-0.5800895,-0.2988753,0.8852702,-0.41698828,0.82766116,0.33911505,0.35782918,-0.46547845,0.74822557,-0.102991015,0.0363891
AZD6482,0.8546534,-0.14037651,-0.72755444,-0.8060096,-0.0821051,0.39914414,-0.33594707,2.5367506,-0.047595434,1.3712428,-0.11230674,-0.35204387,-1.1560119,0.61728275,0.17884456,1.1520249,0.74221134,2.0027616,1.0010154,0.055173796,-0.2838561,-0.5734351,-0.28433305,0.8754854,-0.3786802,0.8583401,0.34284812,0.38221693,-0.42932436,0.769687,-0.1130212,0.04937097
AZD6738,1.0085871,-0.15002213,-0.7654874,-0.8353368,-0.0834936,0.5150093,-0.32319835,3.2840514,-0.047075037,1.9328778,-0.15059586,-0.4085318,-1.2199389,0.75722283,0.18996625,1.5615916,0.83097684,2.580594,1.3786727,0.009173354,-0.31429175,-0.6444472,-0.25618434,1.1199487,-0.40833357,0.9272884,0.3604044,0.48800963,-0.47481272,0.8637975,-0.12174086,0.04757102
AZD7762,0.8486057,-0.10946313,-0.749764,-0.87596905,-0.09031495,0.38112918,-0.3897031,2.7298436,-0.041524272,1.3889331,-0.09790095,-0.32331473,-1.2685229,0.6411927,0.21721068,1.2283354,0.7750479,2.107735,1.0620091,0.07018662,-0.2678203,-0.62924874,-0.2793333,1.0079468,-0.53828716,0.8799451,0.4027543,0.41413867,-0.44731355,0.8023506,-0.079595044,0.07342076
AZD8055,0.88763225,-0.15384288,-0.76224726,-0.82929236,-0.07692869,0.3269579,-0.30297628,2.3492613,-0.04707501,1.456753,-0.19000871,-0.40411603,-1.2199389,0.66280895,0.1954849,1.1457007,0.78307444,2.162271,0.8892842,0.03805282,-0.29679167,-0.6444472,-0.2561843,0.86729026,-0.40833357,0.92232305,0.3308974,0.3418184,-0.46623215,0.8017899,-0.088116966,0.047571052
AZD8186,0.8773966,-0.14157687,-0.71832496,-0.79417145,-0.084103346,0.36151135,-0.3479661,2.5267916,-0.047595404,1.4954878,-0.11920131,-0.31622782,-1.1560119,0.6172828,0.1811292,1.202768,0.7398201,2.1105232,0.96782184,0.040911086,-0.27633092,-0.5763864,-0.27007353,0.874785,-0.37786877,0.85834014,0.33728507,0.3702679,-0.4282317,0.771144,-0.11743434,0.042041034
AZD8835,1.0264492,-0.15044391,-0.7412334,-0.8239403,-0.08585192,0.36140972,-0.31982797,2.4719007,-0.029139807,1.649917,-0.13383734,-0.36716118,-1.2310953,0.6884979,0.20214786,1.1540507,0.8113096,2.4274106,0.90716815,0.05508608,-0.26607853,-0.5646677,-0.19541319,0.89461243,-0.35111022,0.9986769,0.34888437,0.3664884,-0.4645696,0.8214537,-0.07984325,0.08622666
AZD8931,0.85533506,-0.12348725,-0.7575686,-0.8448924,-0.08682866,0.44853765,-0.35781202,3.1111355,-0.031895697,1.5527978,-0.12641849,-0.3588526,-1.2780467,0.64670795,0.15881376,1.4323864,0.8380817,2.1597254,1.2545298,0.05842042,-0.25542155,-0.60515934,-0.2540877,1.0753045,-0.38500592,0.9032287,0.4033821,0.49626648,-0.47711542,0.79281133,-0.12621503,0.047863867
BAM7,0.8374428,-0.09603788,-0.7191258,-0.79244417,-0.08190006,0.34307367,-0.31729862,2.8416586,-0.08596983,1.4015541,-0.12327567,-0.34417406,-1.2272836,0.5488754,0.19764565,1.2943537,0.82784873,1.9368687,1.1000819,0.06888037,-0.32457212,-0.58809215,-0.1877101,1.0570451,-0.3734298,0.78446114,0.41831854,0.4380902,-0.41527382,0.70795405,-0.063393146,0.080333
Barasertib,0.9417126,-0.1541337,-0.7367143,-0.8717444,-0.10045948,0.6756234,-0.40569243,3.6934025,-0.085921556,1.956306,-0.12358199,-0.33485982,-1.2428514,0.75051963,0.20179504,1.6851485,0.97076684,2.6928728,1.5649344,0.0741966,-0.25845337,-0.5773502,-0.15574558,1.1221993,-0.3204977,0.90392154,0.41526946,0.61740804,-0.48697212,0.8679067,-0.14917727,0.08815019
BAY-598,0.8259349,-0.096946135,-0.72362685,-0.8429266,-0.047417447,0.539742,-0.39944282,3.2898557,-0.08110776,1.651636,-0.067147456,-0.26073313,-1.2350059,0.58649534,0.22763301,1.5103339,0.8846027,2.1595721,1.3390447,0.07900577,-0.25179663,-0.5611719,-0.18347505,1.1467514,-0.33032262,0.7567639,0.42567244,0.5359632,-0.36464316,0.7296965,-0.047622066,0.07609369
BAY-61-3606,1.2464975,-0.1536611,-0.76701814,-0.8354389,-0.084016755,0.798184,-0.34267706,4.0920334,-0.10431741,2.8143446,-0.130831,-0.35886362,-1.2990705,1.0078582,0.16611011,2.2338686,0.8501333,2.7674732,2.143464,0.00863977,-0.27530056,-0.6260615,-0.3226674,1.5358908,-0.50812685,0.8067963,0.33458954,0.8260778,-0.4692431,0.68742293,-0.15031329,0.24479614
BAY-87-2243,0.886147,-0.14423797,-0.7341535,-0.8586932,-0.091585435,0.625258,-0.3198345,3.3530347,-0.016893309,1.4585199,-0.108097084,-0.42477185,-1.2492858,0.6589381,0.24571858,1.4030532,1.0417538,2.337824,1.3172867,0.20168956,-0.28816482,-0.58187604,-0.31001514,0.9065315,-0.5094256,0.9587746,0.37431008,0.55102724,-0.4689673,0.8402906,-0.05769872,0.05146344
BAZ2-ICR,0.8860415,-0.078223206,-0.69810075,-0.7938433,-0.044357672,0.2798045,-0.36576468,2.2702677,-0.0662146,1.4051989,-0.069973186,-0.26587936,-1.2077243,0.58416474,0.19012786,1.1410105,0.7166611,1.9330506,0.8567448,0.05091972,-0.2893881,-0.57749295,-0.33359167,0.8669183,-0.55471563,0.8407757,0.31746268,0.3143873,-0.3452461,0.7572406,-0.029922642,0.037922274
Belinostat,0.81546533,-0.12680607,-0.7585144,-0.89906824,-0.082530335,0.52517074,-0.46511027,3.4982195,-0.09673211,1.6507128,-0.09132731,-0.33782354,-1.2780948,0.6007523,0.29951593,1.4981128,0.94167626,2.2557092,1.4143424,0.078441374,-0.24981673,-0.6626075,-0.38778725,1.1441721,-0.6128515,0.73886496,0.46643218,0.5505637,-0.47955382,0.7763298,-0.054493714,0.047341473
Bexarotene,0.9885565,-0.1619172,-0.6519398,-0.77397716,-0.08896896,0.4008195,-0.40159196,2.532011,-0.030267023,1.5576382,-0.11319772,-0.3277822,-1.1113058,0.70004267,0.14213152,1.1844934,0.6930648,2.359232,1.0029589,0.046676815,-0.27550644,-0.54214907,-0.24105516,0.91809034,-0.39581427,1.0152819,0.3325757,0.37917426,-0.46073654,0.8778458,-0.12851614,0.053354792
BI-2536,0.9664762,-0.15868005,-0.722411,-0.85027945,-0.08242901,0.37742364,-0.33748296,2.3804553,-0.035264812,1.5633292,-0.1081904,-0.3282733,-1.2154267,0.69613165,0.1627948,1.1781464,0.7514162,2.2784245,0.9497637,0.06490835,-0.28047892,-0.5722231,-0.17308764,0.87238264,-0.32998896,0.9937425,0.33192223,0.35249805,-0.45144024,0.8414997,-0.111348614,0.08984234
BI-7273,0.9607088,-0.14148712,-0.7313733,-0.80754215,-0.10054962,0.30987728,-0.36863163,2.4311638,-0.091118544,1.578419,-0.13421242,-0.3689126,-1.2845176,0.6562002,0.1451892,1.113389,0.7131542,2.2743075,0.9115353,0.022671299,-0.29679167,-0.6024783,-0.20504288,0.8599617,-0.35013855,0.9208812,0.33015513,0.34827557,-0.43207487,0.72755927,-0.12455087,0.06587445
BI-9564,0.969879,-0.14148712,-0.7313733,-0.80754215,-0.09771536,0.30987728,-0.36863163,2.4311638,-0.088617824,1.5905558,-0.13421242,-0.3689126,-1.2845176,0.661769,0.15798391,1.113389,0.7131542,2.2826436,0.9115353,0.022671299,-0.29679167,-0.6024783,-0.20504288,0.8599617,-0.35013855,0.9309359,0.33015513,0.34827557,-0.43207487,0.73153204,-0.12455087,0.06890137
BIBF-1120,0.96131897,-0.14419715,-0.7319704,-0.8340619,-0.07421741,0.36044398,-0.34634724,2.4660995,-0.03405591,1.5674841,-0.110016555,-0.33119917,-1.2058865,0.6992796,0.20198219,1.1853807,0.71229476,2.2810402,0.9495931,0.056342706,-0.2538332,-0.5850002,-0.22593549,0.86599636,-0.434611,0.9934591,0.34471855,0.3542632,-0.4457839,0.8368965,-0.10282556,0.04734148
BIBR-1532,0.7770937,-0.15592062,-0.689724,-0.8526449,-0.09315195,0.39914417,-0.40978354,2.5367506,-0.08475983,1.2552395,-0.10352833,-0.30988008,-1.1443356,0.53950125,0.18638535,1.1206051,0.70563763,1.8716936,1.0010154,0.055173803,-0.25042048,-0.5508482,-0.29416138,0.84958166,-0.39850935,0.73030037,0.33433554,0.3822169,-0.45611793,0.7082825,-0.10775807,0.034960378
Bicalutamide,0.8734361,-0.074073784,-0.6876905,-0.78633094,-0.037963554,0.57929254,-0.34592608,3.4213367,-0.08895323,1.7038673,-0.06824309,-0.2535012,-1.188948,0.6666097,0.2521057,1.4887135,1.0161505,2.3965023,1.3739328,0.16840501,-0.25567862,-0.57509476,-0.30038598,1.097134,-0.43240196,0.81757087,0.4395877,0.5204539,-0.33909458,0.8133556,-0.009296461,0.047699686
BIX-02188,0.9777114,-0.14419718,-0.7306067,-0.8340619,-0.068931796,0.3611951,-0.33121327,2.4099457,-0.08624202,1.6005163,-0.13111156,-0.34984854,-1.2900048,0.6653583,0.20198222,1.1107515,0.71229476,2.2889998,0.9433782,0.0009823829,-0.2759132,-0.6119603,-0.20504291,0.8655651,-0.35013855,0.9373004,0.34471855,0.3404989,-0.44578397,0.7363611,-0.121199615,0.07188469
BIX02189,0.9777114,-0.14419721,-0.71832484,-0.8340619,-0.068931855,0.31670415,-0.33121327,2.4099455,-0.08624203,1.6005166,-0.11920127,-0.31622782,-1.2237594,0.6653583,0.20198217,1.1107516,0.71229476,2.289,0.9280717,0.040911064,-0.27633095,-0.59152806,-0.2050429,0.8655652,-0.35013855,0.93730044,0.34471855,0.34049886,-0.4457839,0.73636115,-0.117434315,0.07188474
Bleomycin (50 uM),1.2217338,-0.09945163,-0.70728254,-0.8330164,-0.082965344,0.48014084,-0.34012356,2.8530338,-0.07105938,2.1041307,-0.09529772,-0.30122155,-1.1302238,0.8045209,0.21395804,1.4303793,0.8706088,2.6235301,1.1606196,0.101130344,-0.24913482,-0.57181275,-0.25642616,1.0635859,-0.337194,1.0863945,0.4153013,0.44245443,-0.44278428,0.78479713,-0.074876785,0.08201538
Bleomycin,1.2217338,-0.09945162,-0.70728254,-0.8330164,-0.082965374,0.42736924,-0.3401236,2.8530338,-0.042368136,2.1041307,-0.09529772,-0.30122158,-1.1302238,0.8045209,0.21395804,1.4303793,0.81740254,2.6235301,1.1606196,0.067731194,-0.24913482,-0.5718127,-0.25642616,1.0635859,-0.337194,1.0863945,0.4153013,0.44245443,-0.44278428,0.7800903,-0.074876785,0.08201539
Bleomycin_(50_uM),1.2217338,-0.09945163,-0.70728254,-0.8330164,-0.082965344,0.48014084,-0.3401236,2.8530338,-0.07105938,2.1041307,-0.0952977,-0.30122158,-1.1302238,0.8045209,0.21395804,1.4303793,0.8706088,2.6235301,1.1606196,0.101130344,-0.2491348,-0.57181275,-0.25642616,1.0635859,-0.337194,1.0863945,0.41530135,0.44245443,-0.44278428,0.78479713,-0.07487679,0.082015395
BLU9931,0.85322124,-0.11083146,-0.72189164,-0.82632995,-0.09676932,0.42021605,-0.37760663,3.096082,-0.07438132,1.431753,-0.11621565,-0.328148,-1.2288076,0.5627427,0.22839877,1.3761674,0.87701464,1.9672587,1.2251897,0.07165929,-0.253351,-0.56919557,-0.29658705,1.0706651,-0.41604647,0.8153469,0.4146338,0.4971142,-0.46427676,0.7483935,-0.06207081,0.04043414
BMS-345541,1.2464975,-0.16329986,-0.7275923,-0.84608126,-0.09184776,0.798184,-0.36220592,4.0920334,-0.0755746,2.8143446,-0.14055091,-0.40779158,-1.2421635,1.0078582,0.16611011,2.2338686,0.8501333,2.7674732,2.143464,-0.027301576,-0.3276897,-0.57326347,-0.18088889,1.5358908,-0.3490499,0.8495425,0.32327142,0.8260778,-0.4805868,0.7544094,-0.17150363,0.24479614
BMS-509744,1.086479,-0.10399676,-0.7037798,-0.8239674,-0.08528212,0.41067243,-0.36122403,3.2090828,-0.05442564,1.7611221,-0.10522216,-0.32103577,-1.2063211,0.70834476,0.20614448,1.4548457,0.86025256,2.5706184,1.2916405,0.06369807,-0.26753393,-0.5664033,-0.19556704,1.1596271,-0.3057149,1.0717323,0.45265624,0.51781213,-0.44039175,0.8488959,-0.08171532,0.104445316
BMS-536924,0.8498355,-0.12351449,-0.71056724,-0.81119436,-0.07129137,0.41214973,-0.3106511,3.000598,-0.047191605,1.5949662,-0.12651831,-0.3736332,-1.2147503,0.6172828,0.18841943,1.4235834,0.7766159,2.05067,1.2098867,0.04298711,-0.2843899,-0.5667075,-0.3202784,1.0800633,-0.51446176,0.8715557,0.3863213,0.46039116,-0.43076596,0.77964973,-0.118584044,0.04949659
BMS-754807,0.8747237,-0.15201539,-0.6895419,-0.8532607,-0.07900393,0.37111804,-0.32860464,2.5792649,-0.02161861,1.456288,-0.11108865,-0.3323563,-1.1284337,0.6614486,0.16833408,1.2272671,0.767549,2.262763,0.9931271,0.04768213,-0.26901692,-0.59771854,-0.2865298,0.89157814,-0.43132123,0.8921098,0.331887,0.38628045,-0.47393802,0.8354225,-0.11248214,0.028046913
BMS-911543,0.8805163,-0.14387633,-0.6867254,-0.810052,-0.06454253,0.34110212,-0.3039769,2.3779376,-0.02768244,1.3879591,-0.09595209,-0.28852236,-1.1759498,0.61689866,0.21543457,1.1155424,0.73316145,2.0835938,0.89668113,0.080183,-0.27981973,-0.55797434,-0.19568053,0.8525542,-0.37723812,0.8732067,0.33343416,0.3436364,-0.43041676,0.78830475,-0.03879788,0.083567165
BMX-IN-1,0.9810583,-0.14059743,-0.72919035,-0.8084095,-0.08683134,0.5615164,-0.3573026,3.5206194,-0.07523763,1.978495,-0.1162156,-0.32814804,-1.2405844,0.7308948,0.21615216,1.6176499,0.86831695,2.5693815,1.4906024,0.027611453,-0.25335103,-0.57290727,-0.29658696,1.1645571,-0.41604647,0.81591725,0.4065695,0.5493234,-0.4306065,0.82481813,-0.13748328,0.050066084
Bortezomib,0.9873568,-0.15506183,-0.72266513,-0.8528449,-0.092289485,0.41659182,-0.37872368,2.4317596,-0.083751574,1.6027439,-0.10084077,-0.30977353,-1.196072,0.6154802,0.19971675,1.0893378,0.7066529,2.2975457,0.93188894,0.05950281,-0.24964985,-0.5478537,-0.16623089,0.8344359,-0.29669887,0.95061207,0.32484004,0.3432573,-0.4479673,0.7592278,-0.09141691,0.114687175
Bosutinib,0.9613189,-0.074073866,-0.6876905,-0.7863309,-0.03796361,0.43365932,-0.3459261,3.1300273,-0.033564996,1.5674841,-0.06824307,-0.25350127,-1.188948,0.69927967,0.2176376,1.4294568,0.8460598,2.2810402,1.2566175,0.06190917,-0.28575104,-0.5750949,-0.22593549,1.0913454,-0.43461096,0.9934591,0.41162175,0.5005564,-0.33909464,0.8368965,-0.009296489,0.04699548
BPTES,0.88465714,-0.13369973,-0.7367143,-0.8754834,-0.10640688,0.3698134,-0.44788605,2.839131,-0.087147824,1.5900109,-0.12358199,-0.33485982,-1.2428514,0.6505557,0.17835516,1.3226547,0.78715295,2.106872,1.1165594,0.025038162,-0.25845337,-0.64317095,-0.41832197,1.0214338,-0.62175375,0.79942393,0.4083352,0.43896928,-0.48697212,0.7439574,-0.14972931,0.04734149
Brigatinib,1.105916,-0.11960588,-0.7941083,-0.8886076,-0.09639637,0.42926344,-0.39747047,3.1109772,-0.017322252,1.9998475,-0.12585822,-0.41456336,-1.3308026,0.78410965,0.18511097,1.5161368,0.8513858,2.6017597,1.2812002,0.033063933,-0.29679167,-0.65271765,-0.22593549,1.1036146,-0.434611,0.9934591,0.4054475,0.49598676,-0.48737785,0.8526019,-0.13245901,0.046995465
"Brivanib, BMS-540215",0.9237655,-0.15215096,-0.69030696,-0.8143001,-0.080985434,0.3523025,-0.34352583,2.5203297,-0.06886574,1.5587362,-0.14026615,-0.39453956,-1.1849525,0.68617296,0.18164282,1.1348773,0.78754663,2.3076909,0.9482624,0.061073836,-0.2904491,-0.5605818,-0.23755476,0.87402123,-0.36452127,0.882924,0.34318665,0.38109955,-0.47088185,0.7357698,-0.105426356,0.079679236
"Brivanib,_BMS-540215",0.9237655,-0.15215096,-0.69030696,-0.8143001,-0.080985434,0.3523025,-0.34352583,2.5203297,-0.06886576,1.5587362,-0.14026615,-0.39453956,-1.1849525,0.68617296,0.18164282,1.1348773,0.78754663,2.3076909,0.9482624,0.061073836,-0.2904491,-0.5605818,-0.23755476,0.8740213,-0.36452127,0.882924,0.34318665,0.38109955,-0.47088185,0.7357698,-0.105426356,0.079679236
Bryostatin 1,0.9370181,-0.16758461,-0.7259097,-0.8836139,-0.09429933,0.4479665,-0.40620372,2.6413567,-0.026235018,1.5476265,-0.09460595,-0.31341222,-1.1657412,0.7119719,0.21778059,1.3033069,0.8739098,2.406655,1.0433319,0.073859066,-0.25411502,-0.5394169,-0.13642,0.87787515,-0.29898587,0.9750538,0.31140202,0.38733357,-0.46257463,0.8761382,-0.08360781,0.110486425
Bryostatin_1,0.9370181,-0.16758461,-0.7259097,-0.8836139,-0.09429933,0.4479665,-0.40620372,2.6413567,-0.026235005,1.5476265,-0.09460595,-0.31341222,-1.1657412,0.7119719,0.21778059,1.3033069,0.8739098,2.406655,1.0433319,0.073859066,-0.25411502,-0.5394169,-0.13642,0.87787515,-0.29898587,0.9750538,0.31140202,0.38733357,-0.46257463,0.87613815,-0.08360781,0.110486425
Buparlisib,0.8369246,-0.16138734,-0.7618788,-0.8376672,-0.08898967,0.57716036,-0.33639857,3.2306914,-0.04759539,1.3989663,-0.11787499,-0.41741207,-1.3223372,0.62376684,0.22488424,1.3743056,1.0189736,2.2771077,1.2467324,0.16682048,-0.29809293,-0.6323284,-0.32254642,0.90934247,-0.5992212,0.8583402,0.37022173,0.5191859,-0.4786767,0.78945774,-0.075973265,0.041507125
BVD523,0.97570246,-0.11714834,-0.724717,-0.8555655,-0.09390196,0.4106995,-0.3878541,3.039901,-0.08601116,1.5985343,-0.10458715,-0.3204537,-1.2294939,0.6247456,0.1780196,1.4241573,0.8418411,2.2370927,1.2075099,0.05105307,-0.2769162,-0.5575612,-0.1926281,1.0808403,-0.32427213,0.9333272,0.39831546,0.48237377,-0.45087186,0.75216866,-0.105407506,0.09525117
BX-912,0.96764576,-0.017263014,-0.7337836,-0.87001437,-0.06249746,0.5680634,-0.41488418,4.236285,-0.054080755,2.1531699,-0.038287956,-0.33810887,-1.2423929,0.68693584,0.4176125,1.8714882,1.0859818,2.4807932,1.7816359,0.0514134,-0.27538657,-0.66258276,-0.28942496,1.5238678,-0.52827656,0.85680896,0.47661784,0.6478781,-0.46614036,0.7739798,-0.060830012,0.11437109
BX795,1.1771744,0.07826878,-0.7337836,-0.87001437,0.010650827,0.71326274,-0.41488418,5.4013987,-0.054080755,2.815776,0.08238281,-0.33767188,-1.2423929,0.83585817,0.69264597,2.3382394,1.3688381,2.9855583,2.336747,0.0514134,-0.27538657,-0.66258276,-0.28942493,1.9694328,-0.42031506,0.85680896,0.5457097,0.76980597,-0.4589727,0.81700546,0.0019803133,0.18121009
CA3,0.87790966,-0.1473801,-0.7915277,-0.87229156,-0.09145131,0.531157,-0.40768686,3.4488971,-0.051308285,1.6591573,-0.09928694,-0.4019335,-1.4038682,0.6637781,0.26659605,1.5177312,0.9779657,2.334662,1.3897601,0.08420596,-0.28975248,-0.6992531,-0.2548705,1.1288168,-0.5300179,0.87056386,0.43179834,0.539837,-0.4914079,0.8103431,-0.07031163,0.09190402
Cabozantinib,0.78318375,-0.15765035,-0.7078451,-0.85393816,-0.09590084,0.36797106,-0.3831093,2.481585,-0.022720398,1.3262972,-0.10548631,-0.32307625,-1.1983162,0.6162505,0.17471159,1.2045023,0.77828074,2.15958,0.9569723,0.05481662,-0.26816022,-0.6523615,-0.3226674,0.87741214,-0.50812685,0.77392924,0.32405454,0.35385805,-0.46711728,0.8043376,-0.10210574,0.032781806
Camptothecin,0.8191656,-0.13939254,-0.7190578,-0.79752934,-0.08114929,0.4226326,-0.33606067,2.5706112,-0.07019612,1.4291433,-0.124106824,-0.3625735,-1.2393003,0.6413244,0.16974449,1.2482461,0.78848654,2.2167597,1.0062846,0.08207712,-0.28904763,-0.5763839,-0.17326446,0.88472676,-0.34816995,0.7971706,0.3277163,0.39615124,-0.43171328,0.8112188,-0.10453205,0.08166399
"CAP-232, TT-232, TLN-232",0.9139776,-0.15075307,-0.74000484,-0.8669856,-0.10138649,0.5516704,-0.42561173,3.0826712,-0.070060454,1.8231496,-0.106851436,-0.3270101,-1.2063339,0.67678547,0.16382034,1.6349486,0.82938427,2.2441893,1.3971769,0.05277571,-0.2565008,-0.62664694,-0.17037171,1.1100739,-0.34024793,0.8455539,0.32349417,0.55379915,-0.478184,0.8101721,-0.1413042,0.09167536
"CAP-232,_TT-232,_TLN-232",0.9139776,-0.15075307,-0.74000484,-0.8669856,-0.10138649,0.5516704,-0.42561173,3.0826712,-0.070060454,1.8231496,-0.106851436,-0.3270101,-1.2063339,0.67678547,0.16382034,1.6349486,0.82938427,2.2441893,1.3971769,0.05277571,-0.2565008,-0.62664694,-0.17037171,1.1100739,-0.34024793,0.8455539,0.32349417,0.55379915,-0.478184,0.8101721,-0.1413042,0.09167536
Capivasertib,0.91685605,-0.12472084,-0.72684026,-0.8762411,-0.10707311,0.4121219,-0.41050145,3.0016856,-0.033270493,1.6213628,-0.11399913,-0.33756337,-1.1991397,0.69060934,0.16099325,1.434058,0.7660901,2.3704915,1.2138367,0.04744302,-0.2636802,-0.6512403,-0.2461845,1.0860926,-0.44288576,0.9449918,0.38526097,0.46103075,-0.487658,0.8490063,-0.1333177,0.044990454
Capmatinib,0.7804678,-0.15350644,-0.7317085,-0.8489903,-0.090539336,0.35368878,-0.34195372,2.4947321,-0.0786595,1.2836221,-0.12306338,-0.3331364,-1.2480257,0.52721024,0.16820638,1.1516198,0.74856246,1.8674432,0.945766,0.03220529,-0.27735832,-0.5998307,-0.26333237,0.88404065,-0.40055203,0.74788713,0.33147997,0.37240434,-0.46195313,0.7273641,-0.13833816,0.042498942
Carboplatin,3.7341676,0.8174402,-0.7721596,-0.9095313,0.59002936,2.6820643,-0.45974863,20.13289,-0.022871528,11.3514595,1.2961519,-0.3633456,-1.3078899,2.676942,3.4608777,8.348956,4.8558483,9.241735,9.788991,0.051962186,-0.2710858,-0.6817566,-0.23862667,7.480536,-0.5198066,1.4785415,1.0949947,2.946039,-0.49406153,0.8383774,0.8285005,1.1643939
CAY10566,0.84526736,-0.11937502,-0.7682645,-0.8794511,-0.11359037,0.42267862,-0.3687965,3.0309207,-0.04004295,1.5075611,-0.12738758,-0.45131066,-1.3274102,0.62523407,0.16531736,1.3949615,0.8203274,2.0839195,1.2156378,0.020677399,-0.330519,-0.63006467,-0.33843222,1.065692,-0.5732135,0.8773243,0.3981911,0.47889015,-0.4895256,0.7828842,-0.14625286,0.04352482
CAY10603,1.0273234,-0.14650899,-0.7298341,-0.8587392,-0.084483795,0.38075364,-0.37932807,2.484607,-0.087605014,1.7124354,-0.090911254,-0.30154204,-1.2442743,0.7060141,0.21652012,1.16345,0.7286428,2.5000243,0.96351993,0.08195835,-0.25830168,-0.57685614,-0.228126,0.88024694,-0.33619294,0.98251784,0.33364287,0.35725614,-0.44979203,0.79976356,-0.052085232,0.078438506
CCT-018159,0.82945603,-0.14900567,-0.73159355,-0.8251871,-0.09898743,0.31558,-0.37012544,2.3556523,-0.08166045,1.3151021,-0.15768456,-0.377397,-1.2292807,0.5542092,0.16779174,1.1468309,0.73700565,1.8598067,0.8905155,-0.011464995,-0.32782656,-0.55045396,-0.18200265,0.86559427,-0.3673385,0.7931624,0.32799402,0.33082208,-0.4494623,0.71853167,-0.18075648,0.09360552
CCT007093,0.8147193,-0.1181345,-0.7125234,-0.8252591,-0.10560581,0.37227008,-0.39720303,2.6341932,-0.050347768,1.4252347,-0.11906352,-0.36999097,-1.2097468,0.54056954,0.13838683,1.2818143,0.75063246,1.8761909,1.0497555,0.06893994,-0.30473542,-0.683582,-0.3846155,1.0000066,-0.59080905,0.71572304,0.36910102,0.3873886,-0.47492817,0.7298026,-0.12270722,0.03859675
CCT241533,1.008121,-0.14925422,-0.7532692,-0.81524163,-0.076876566,0.3465612,-0.29698682,2.4822679,-0.02428959,1.6915014,-0.15317363,-0.3955198,-1.242557,0.74572694,0.18834148,1.2130797,0.76502126,2.5492306,0.9570229,0.017697211,-0.27801168,-0.61838466,-0.23963325,0.87287575,-0.36670095,1.0149236,0.33051863,0.35788506,-0.45557857,0.8253454,-0.10464187,0.059884712
